,filename,semantic_label,numeric_label,partition,task,partition_challenge
7156,006664.png,miniature_poodle,1.0,,source,train
7157,009526.png,saint_bernard,2.0,,source,test
7158,005711.png,miniature_poodle,1.0,,source,test
7159,000968.png,saint_bernard,2.0,train,source,train
7160,000312.png,samoyed,0.0,train,source,train
7161,001779.png,saint_bernard,2.0,train,source,train
7162,001178.png,dalmatian,4.0,train,source,train
7163,005577.png,saint_bernard,2.0,,source,train
7164,008595.png,dalmatian,4.0,,source,val
7165,006209.png,dalmatian,4.0,,source,train
7166,005930.png,siberian_husky,6.0,,source,train
7167,000290.png,siberian_husky,6.0,train,source,train
7168,006662.png,saint_bernard,2.0,,source,test
7169,009383.png,saint_bernard,2.0,,source,train
7170,003971.png,siberian_husky,6.0,test,source,train
7171,009289.png,miniature_poodle,1.0,,source,val
7172,001767.png,samoyed,0.0,train,source,train
7173,002379.png,saint_bernard,2.0,train,source,train
7174,002601.png,yorkshire_terrier,7.0,train,source,train
7175,005306.png,miniature_poodle,1.0,test,source,train
7176,006276.png,saint_bernard,2.0,,source,train
7177,006776.png,dalmatian,4.0,,source,train
7178,007568.png,miniature_poodle,1.0,,source,test
7179,009317.png,chihuahua,5.0,,source,train
7180,003585.png,dalmatian,4.0,val,source,train
7181,000760.png,samoyed,0.0,train,source,test
7182,009787.png,saint_bernard,2.0,,source,val
7183,002848.png,yorkshire_terrier,7.0,val,source,val
7184,007131.png,chihuahua,5.0,,source,test
7185,001656.png,saint_bernard,2.0,train,source,test
7186,002370.png,dalmatian,4.0,train,source,train
7187,007601.png,chihuahua,5.0,,source,val
7188,006337.png,great_dane,3.0,,source,train
7189,007236.png,chihuahua,5.0,,source,train
7190,001168.png,great_dane,3.0,train,source,train
7191,007002.png,samoyed,0.0,,source,train
7192,005214.png,great_dane,3.0,test,source,val
7193,005330.png,yorkshire_terrier,7.0,test,source,train
7194,003024.png,miniature_poodle,1.0,val,source,test
7195,007490.png,samoyed,0.0,,source,val
7196,003006.png,chihuahua,5.0,val,source,test
7197,008939.png,miniature_poodle,1.0,,source,train
7198,006993.png,saint_bernard,2.0,,source,test
7199,006472.png,siberian_husky,6.0,,source,test
7200,004468.png,miniature_poodle,1.0,test,source,val
7201,004626.png,dalmatian,4.0,test,source,train
7202,001804.png,chihuahua,5.0,train,source,train
7203,004589.png,samoyed,0.0,test,source,train
7204,003014.png,chihuahua,5.0,val,source,val
7205,000267.png,dalmatian,4.0,train,source,test
7206,006832.png,saint_bernard,2.0,,source,train
7207,006855.png,dalmatian,4.0,,source,train
7208,001930.png,miniature_poodle,1.0,train,source,test
7209,000857.png,dalmatian,4.0,train,source,train
7210,000991.png,dalmatian,4.0,train,source,train
7211,009922.png,miniature_poodle,1.0,,source,train
7212,008830.png,chihuahua,5.0,,source,train
7213,008021.png,siberian_husky,6.0,,source,val
7214,002594.png,dalmatian,4.0,val,source,train
7215,003843.png,chihuahua,5.0,val,source,val
7216,001297.png,chihuahua,5.0,train,source,train
7217,005211.png,dalmatian,4.0,test,source,test
7218,000079.png,chihuahua,5.0,train,source,train
7219,003445.png,chihuahua,5.0,val,source,test
7220,007208.png,samoyed,0.0,,source,train
7221,002930.png,siberian_husky,6.0,val,source,train
7222,005609.png,samoyed,0.0,test,source,test
7223,009714.png,great_dane,3.0,,source,val
7224,002501.png,saint_bernard,2.0,val,source,train
7225,008039.png,samoyed,0.0,,source,val
7226,001148.png,chihuahua,5.0,train,source,val
7227,000134.png,samoyed,0.0,train,source,test
7228,002983.png,saint_bernard,2.0,val,source,train
7229,005779.png,siberian_husky,6.0,,source,test
7230,005975.png,chihuahua,5.0,,source,val
7231,003977.png,great_dane,3.0,test,source,train
7232,009356.png,miniature_poodle,1.0,,source,val
7233,006242.png,yorkshire_terrier,7.0,,source,train
7234,000722.png,siberian_husky,6.0,train,source,train
7235,005312.png,chihuahua,5.0,test,source,test
7236,003279.png,samoyed,0.0,val,source,train
7237,001395.png,siberian_husky,6.0,train,source,test
7238,009799.png,yorkshire_terrier,7.0,,source,train
7239,004700.png,samoyed,0.0,test,source,train
7240,004126.png,great_dane,3.0,test,source,train
7241,004826.png,samoyed,0.0,test,source,train
7242,000331.png,samoyed,0.0,train,source,val
7243,001442.png,chihuahua,5.0,train,source,train
7244,007786.png,miniature_poodle,1.0,,source,train
7245,003985.png,samoyed,0.0,val,source,test
7246,007668.png,saint_bernard,2.0,,source,train
7247,004138.png,dalmatian,4.0,test,source,val
7248,002985.png,siberian_husky,6.0,val,source,train
7249,002187.png,yorkshire_terrier,7.0,train,source,val
7250,005106.png,great_dane,3.0,test,source,val
7251,002061.png,yorkshire_terrier,7.0,train,source,val
7252,007336.png,miniature_poodle,1.0,,source,train
7253,007647.png,yorkshire_terrier,7.0,,source,test
7254,008285.png,miniature_poodle,1.0,,source,train
7255,008025.png,saint_bernard,2.0,,source,train
7256,006338.png,chihuahua,5.0,,source,train
7257,003016.png,miniature_poodle,1.0,val,source,test
7258,008172.png,yorkshire_terrier,7.0,,source,val
7259,003158.png,samoyed,0.0,val,source,test
7260,000389.png,dalmatian,4.0,train,source,val
7261,007160.png,chihuahua,5.0,,source,train
7262,001516.png,siberian_husky,6.0,train,source,test
7263,004528.png,chihuahua,5.0,test,source,val
7264,005235.png,dalmatian,4.0,test,source,train
7265,003240.png,yorkshire_terrier,7.0,val,source,train
7266,009021.png,samoyed,0.0,,source,train
7267,004593.png,yorkshire_terrier,7.0,test,source,test
7268,008237.png,saint_bernard,2.0,,source,test
7269,001193.png,siberian_husky,6.0,train,source,train
7270,003525.png,yorkshire_terrier,7.0,val,source,test
7271,009268.png,chihuahua,5.0,,source,test
7272,002086.png,great_dane,3.0,train,source,train
7273,001886.png,siberian_husky,6.0,train,source,test
7274,006789.png,saint_bernard,2.0,,source,test
7275,004464.png,saint_bernard,2.0,test,source,test
7276,000522.png,dalmatian,4.0,train,source,train
7277,007579.png,great_dane,3.0,,source,train
7278,005856.png,miniature_poodle,1.0,,source,train
7279,003547.png,chihuahua,5.0,val,source,train
7280,003206.png,yorkshire_terrier,7.0,val,source,test
7281,000571.png,great_dane,3.0,train,source,test
7282,009025.png,yorkshire_terrier,7.0,,source,test
7283,010166.png,miniature_poodle,1.0,,source,train
7284,002919.png,miniature_poodle,1.0,val,source,val
7285,002398.png,yorkshire_terrier,7.0,train,source,train
7286,006908.png,miniature_poodle,1.0,,source,test
7287,003865.png,yorkshire_terrier,7.0,val,source,train
7288,006872.png,dalmatian,4.0,,source,test
7289,009763.png,dalmatian,4.0,,source,val
7290,004003.png,saint_bernard,2.0,test,source,train
7291,004756.png,miniature_poodle,1.0,test,source,train
7292,001466.png,saint_bernard,2.0,train,source,val
7293,005349.png,saint_bernard,2.0,test,source,val
7294,006117.png,miniature_poodle,1.0,,source,val
7295,001464.png,dalmatian,4.0,train,source,train
7296,000881.png,miniature_poodle,1.0,train,source,train
7297,008617.png,saint_bernard,2.0,,source,train
7298,007120.png,yorkshire_terrier,7.0,,source,val
7299,007609.png,siberian_husky,6.0,,source,train
7300,005533.png,saint_bernard,2.0,,source,train
7301,005486.png,saint_bernard,2.0,,source,train
7302,009727.png,saint_bernard,2.0,,source,test
7303,009917.png,dalmatian,4.0,,source,val
7304,007439.png,samoyed,0.0,,source,test
7305,009662.png,dalmatian,4.0,,source,train
7306,009392.png,saint_bernard,2.0,,source,train
7307,008406.png,great_dane,3.0,,source,test
7308,005961.png,great_dane,3.0,,source,test
7309,002039.png,great_dane,3.0,train,source,test
7310,006479.png,dalmatian,4.0,,source,train
7311,002088.png,samoyed,0.0,train,source,train
7312,009712.png,samoyed,0.0,,source,val
7313,003196.png,saint_bernard,2.0,val,source,train
7314,004538.png,yorkshire_terrier,7.0,test,source,train
7315,003968.png,great_dane,3.0,test,source,train
7316,006081.png,miniature_poodle,1.0,,source,test
7317,009755.png,great_dane,3.0,,source,test
7318,007804.png,chihuahua,5.0,,source,train
7319,008857.png,miniature_poodle,1.0,,source,test
7320,001237.png,saint_bernard,2.0,train,source,train
7321,002688.png,chihuahua,5.0,val,source,train
7322,009679.png,saint_bernard,2.0,,source,train
7323,009033.png,siberian_husky,6.0,,source,test
7324,009778.png,saint_bernard,2.0,,source,train
7325,009512.png,saint_bernard,2.0,,source,train
7326,003341.png,dalmatian,4.0,val,source,val
7327,003015.png,great_dane,3.0,val,source,train
7328,007494.png,great_dane,3.0,,source,train
7329,006570.png,samoyed,0.0,,source,train
7330,002951.png,miniature_poodle,1.0,val,source,train
7331,002109.png,chihuahua,5.0,train,source,test
7332,005300.png,dalmatian,4.0,test,source,test
7333,009305.png,saint_bernard,2.0,,source,train
7334,002781.png,samoyed,0.0,val,source,train
7335,008484.png,saint_bernard,2.0,,source,test
7336,009467.png,great_dane,3.0,,source,train
7337,004020.png,siberian_husky,6.0,test,source,test
7338,003430.png,miniature_poodle,1.0,val,source,train
7339,006270.png,yorkshire_terrier,7.0,,source,train
7340,007963.png,siberian_husky,6.0,,source,test
7341,009906.png,samoyed,0.0,,source,train
7342,009907.png,siberian_husky,6.0,,source,train
7343,008727.png,dalmatian,4.0,,source,train
7344,001418.png,dalmatian,4.0,train,source,train
7345,007769.png,great_dane,3.0,,source,val
7346,007697.png,miniature_poodle,1.0,,source,test
7347,009831.png,great_dane,3.0,,source,train
7348,006841.png,siberian_husky,6.0,,source,train
7349,003570.png,chihuahua,5.0,val,source,test
7350,008520.png,great_dane,3.0,,source,train
7351,007043.png,saint_bernard,2.0,,source,val
7352,008538.png,siberian_husky,6.0,,source,train
7353,006531.png,chihuahua,5.0,,source,train
7354,004795.png,yorkshire_terrier,7.0,test,source,train
7355,008468.png,miniature_poodle,1.0,,source,train
7356,004261.png,samoyed,0.0,test,source,val
7357,007501.png,great_dane,3.0,,source,train
7358,003793.png,samoyed,0.0,val,source,val
7359,001539.png,saint_bernard,2.0,train,source,train
7360,004633.png,chihuahua,5.0,test,source,test
7361,006204.png,yorkshire_terrier,7.0,,source,val
7362,007687.png,great_dane,3.0,,source,train
7363,003744.png,dalmatian,4.0,val,source,train
7364,002984.png,chihuahua,5.0,val,source,train
7365,000200.png,samoyed,0.0,train,source,train
7366,002543.png,yorkshire_terrier,7.0,train,source,train
7367,006412.png,great_dane,3.0,,source,train
7368,005804.png,dalmatian,4.0,,source,train
7369,008365.png,miniature_poodle,1.0,,source,test
7370,002830.png,great_dane,3.0,val,source,train
7371,009415.png,siberian_husky,6.0,,source,test
7372,007970.png,samoyed,0.0,,source,val
7373,003259.png,miniature_poodle,1.0,val,source,train
7374,000711.png,chihuahua,5.0,train,source,train
7375,005068.png,chihuahua,5.0,test,source,train
7376,005927.png,samoyed,0.0,,source,val
7377,010106.png,miniature_poodle,1.0,,source,train
7378,008960.png,samoyed,0.0,,source,train
7379,002213.png,yorkshire_terrier,7.0,train,source,train
7380,009147.png,great_dane,3.0,,source,train
7381,001771.png,yorkshire_terrier,7.0,train,source,test
7382,006203.png,siberian_husky,6.0,,source,val
7383,003109.png,chihuahua,5.0,val,source,val
7384,001835.png,yorkshire_terrier,7.0,train,source,train
7385,010021.png,chihuahua,5.0,,source,train
7386,006775.png,great_dane,3.0,,source,test
7387,004608.png,great_dane,3.0,test,source,train
7388,008818.png,siberian_husky,6.0,,source,train
7389,002006.png,great_dane,3.0,train,source,val
7390,007569.png,miniature_poodle,1.0,,source,test
7391,009890.png,dalmatian,4.0,,source,val
7392,003444.png,samoyed,0.0,val,source,val
7393,004644.png,dalmatian,4.0,test,source,train
7394,007739.png,chihuahua,5.0,,source,train
7395,008716.png,miniature_poodle,1.0,,source,val
7396,001702.png,great_dane,3.0,train,source,val
7397,004757.png,samoyed,0.0,test,source,train
7398,004822.png,miniature_poodle,1.0,test,source,train
7399,005620.png,dalmatian,4.0,test,source,train
7400,008107.png,siberian_husky,6.0,,source,train
7401,005213.png,yorkshire_terrier,7.0,test,source,test
7402,009347.png,samoyed,0.0,,source,test
7403,002753.png,dalmatian,4.0,val,source,train
7404,009365.png,samoyed,0.0,,source,train
7405,005668.png,great_dane,3.0,,source,val
7406,001474.png,samoyed,0.0,train,source,val
7407,002315.png,miniature_poodle,1.0,train,source,train
7408,006797.png,samoyed,0.0,,source,train
7409,009631.png,great_dane,3.0,,source,val
7410,007741.png,samoyed,0.0,,source,val
7411,010086.png,siberian_husky,6.0,,source,train
7412,000674.png,siberian_husky,6.0,train,source,val
7413,004178.png,yorkshire_terrier,7.0,test,source,train
7414,002161.png,samoyed,0.0,train,source,train
7415,003369.png,saint_bernard,2.0,val,source,train
7416,007154.png,saint_bernard,2.0,,source,train
7417,002527.png,dalmatian,4.0,val,source,train
7418,000966.png,miniature_poodle,1.0,train,source,train
7419,003846.png,miniature_poodle,1.0,val,source,train
7420,005484.png,dalmatian,4.0,test,source,train
7421,003437.png,siberian_husky,6.0,val,source,train
7422,004312.png,chihuahua,5.0,test,source,train
7423,001063.png,saint_bernard,2.0,train,source,train
7424,000344.png,siberian_husky,6.0,train,source,train
7425,002853.png,yorkshire_terrier,7.0,val,source,train
7426,008496.png,siberian_husky,6.0,,source,test
7427,008230.png,yorkshire_terrier,7.0,,source,train
7428,002653.png,siberian_husky,6.0,val,source,val
7429,003825.png,yorkshire_terrier,7.0,val,source,train
7430,000916.png,samoyed,0.0,train,source,train
7431,006048.png,siberian_husky,6.0,,source,test
7432,004215.png,yorkshire_terrier,7.0,test,source,train
7433,003315.png,chihuahua,5.0,val,source,train
7434,003309.png,siberian_husky,6.0,val,source,test
7435,010066.png,yorkshire_terrier,7.0,,source,test
7436,006052.png,siberian_husky,6.0,,source,train
7437,001080.png,dalmatian,4.0,train,source,val
7438,009076.png,yorkshire_terrier,7.0,,source,val
7439,002408.png,saint_bernard,2.0,train,source,test
7440,010128.png,saint_bernard,2.0,,source,train
7441,008858.png,miniature_poodle,1.0,,source,test
7442,004492.png,great_dane,3.0,test,source,val
7443,006658.png,yorkshire_terrier,7.0,,source,train
7444,001708.png,saint_bernard,2.0,train,source,train
7445,010032.png,chihuahua,5.0,,source,train
7446,009892.png,dalmatian,4.0,,source,val
7447,009143.png,siberian_husky,6.0,,source,train
7448,000225.png,siberian_husky,6.0,train,source,val
7449,003119.png,miniature_poodle,1.0,val,source,val
7450,004620.png,saint_bernard,2.0,test,source,train
7451,006701.png,yorkshire_terrier,7.0,,source,val
7452,005473.png,great_dane,3.0,,source,val
7453,009544.png,chihuahua,5.0,,source,train
7454,005647.png,samoyed,0.0,test,source,test
7455,001086.png,chihuahua,5.0,train,source,val
7456,002898.png,yorkshire_terrier,7.0,val,source,train
7457,001166.png,great_dane,3.0,train,source,train
7458,000880.png,saint_bernard,2.0,train,source,test
7459,005614.png,yorkshire_terrier,7.0,test,source,train
7460,002239.png,samoyed,0.0,train,source,train
7461,002301.png,dalmatian,4.0,train,source,train
7462,008258.png,saint_bernard,2.0,,source,train
7463,008993.png,miniature_poodle,1.0,,source,train
7464,006350.png,saint_bernard,2.0,,source,train
7465,008952.png,great_dane,3.0,,source,train
7466,002852.png,samoyed,0.0,val,source,train
7467,008985.png,saint_bernard,2.0,,source,test
7468,004237.png,siberian_husky,6.0,test,source,val
7469,007662.png,miniature_poodle,1.0,,source,train
7470,005262.png,chihuahua,5.0,test,source,train
7471,006044.png,great_dane,3.0,,source,train
7472,009622.png,saint_bernard,2.0,,source,train
7473,004438.png,chihuahua,5.0,test,source,val
7474,004352.png,miniature_poodle,1.0,test,source,test
7475,007820.png,chihuahua,5.0,,source,train
7476,000570.png,miniature_poodle,1.0,train,source,val
7477,000206.png,miniature_poodle,1.0,train,source,train
7478,003827.png,chihuahua,5.0,val,source,val
7479,003659.png,yorkshire_terrier,7.0,val,source,train
7480,005733.png,chihuahua,5.0,,source,test
7481,001818.png,siberian_husky,6.0,train,source,train
7482,002014.png,chihuahua,5.0,train,source,train
7483,005239.png,samoyed,0.0,test,source,val
7484,006229.png,miniature_poodle,1.0,,source,test
7485,007092.png,yorkshire_terrier,7.0,,source,test
7486,008894.png,dalmatian,4.0,,source,train
7487,006863.png,miniature_poodle,1.0,,source,val
7488,000511.png,great_dane,3.0,train,source,val
7489,009797.png,dalmatian,4.0,,source,test
7490,003066.png,dalmatian,4.0,val,source,train
7491,004100.png,samoyed,0.0,val,source,test
7492,000192.png,chihuahua,5.0,train,source,val
7493,002978.png,saint_bernard,2.0,val,source,test
7494,000136.png,samoyed,0.0,train,source,train
7495,006431.png,miniature_poodle,1.0,,source,train
7496,000721.png,yorkshire_terrier,7.0,train,source,test
7497,003821.png,siberian_husky,6.0,val,source,train
7498,008972.png,samoyed,0.0,,source,train
7499,004810.png,samoyed,0.0,test,source,val
7500,008528.png,chihuahua,5.0,,source,test
7501,002741.png,chihuahua,5.0,val,source,test
7502,001670.png,saint_bernard,2.0,train,source,test
7503,009808.png,saint_bernard,2.0,,source,train
7504,001643.png,saint_bernard,2.0,train,source,train
7505,000471.png,siberian_husky,6.0,train,source,val
7506,009734.png,samoyed,0.0,,source,train
7507,005861.png,yorkshire_terrier,7.0,,source,train
7508,002600.png,dalmatian,4.0,val,source,train
7509,007105.png,miniature_poodle,1.0,,source,train
